filepath,filename,species,split,source_wav,ogg_quality
train/Spotted Dove/xc665274_5547.ogg,xc665274_5547.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc665274_5547.wav,2
train/Spotted Dove/xc879491_20971.ogg,xc879491_20971.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879491_20971.wav,2
train/Spotted Dove/xc81310_11514.ogg,xc81310_11514.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc81310_11514.wav,2
train/Spotted Dove/xc875469_22606.ogg,xc875469_22606.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc875469_22606.wav,2
train/Spotted Dove/xc783972_12055.ogg,xc783972_12055.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc783972_12055.wav,2
train/Spotted Dove/xc24597_18865.ogg,xc24597_18865.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc24597_18865.wav,2
train/Spotted Dove/xc710634_10094.ogg,xc710634_10094.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710634_10094.wav,2
train/Spotted Dove/xc183208_22919.ogg,xc183208_22919.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc183208_22919.wav,2
train/Spotted Dove/xc646768_8320.ogg,xc646768_8320.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc646768_8320.wav,2
train/Spotted Dove/xc1002930_6525.ogg,xc1002930_6525.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1002930_6525.wav,2
train/Spotted Dove/xc90551_28878.ogg,xc90551_28878.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc90551_28878.wav,2
train/Spotted Dove/xc665274_52961.ogg,xc665274_52961.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc665274_52961.wav,2
train/Spotted Dove/xc748185_45713.ogg,xc748185_45713.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc748185_45713.wav,2
train/Spotted Dove/xc978648_23493.ogg,xc978648_23493.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc978648_23493.wav,2
train/Spotted Dove/xc190962_37411.ogg,xc190962_37411.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc190962_37411.wav,2
train/Spotted Dove/xc879489_37285.ogg,xc879489_37285.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879489_37285.wav,2
train/Spotted Dove/xc1019748_91621.ogg,xc1019748_91621.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1019748_91621.wav,2
train/Spotted Dove/xc665274_24695.ogg,xc665274_24695.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc665274_24695.wav,2
train/Spotted Dove/xc731973_11383.ogg,xc731973_11383.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc731973_11383.wav,2
train/Spotted Dove/xc783972_16729.ogg,xc783972_16729.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc783972_16729.wav,2
train/Spotted Dove/xc727577_28471.ogg,xc727577_28471.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc727577_28471.wav,2
train/Spotted Dove/xc879491_3384.ogg,xc879491_3384.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879491_3384.wav,2
train/Spotted Dove/xc786219_38193.ogg,xc786219_38193.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc786219_38193.wav,2
train/Spotted Dove/xc1019748_114732.ogg,xc1019748_114732.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1019748_114732.wav,2
train/Spotted Dove/xc766589_34904.ogg,xc766589_34904.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc766589_34904.wav,2
train/Spotted Dove/xc369547_23992.ogg,xc369547_23992.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc369547_23992.wav,2
train/Spotted Dove/xc688542_7540.ogg,xc688542_7540.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc688542_7540.wav,2
train/Spotted Dove/xc688542_16473.ogg,xc688542_16473.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc688542_16473.wav,2
train/Spotted Dove/xc190962_51335.ogg,xc190962_51335.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc190962_51335.wav,2
train/Spotted Dove/xc710640_38003.ogg,xc710640_38003.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710640_38003.wav,2
train/Spotted Dove/xc90551_3521.ogg,xc90551_3521.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc90551_3521.wav,2
train/Spotted Dove/xc24597_6008.ogg,xc24597_6008.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc24597_6008.wav,2
train/Spotted Dove/xc879491_15384.ogg,xc879491_15384.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879491_15384.wav,2
train/Spotted Dove/xc90551_22403.ogg,xc90551_22403.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc90551_22403.wav,2
train/Spotted Dove/xc999942_29099.ogg,xc999942_29099.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc999942_29099.wav,2
train/Spotted Dove/xc879487_188.ogg,xc879487_188.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879487_188.wav,2
train/Spotted Dove/xc856512_3000.ogg,xc856512_3000.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc856512_3000.wav,2
train/Spotted Dove/xc778389_16004.ogg,xc778389_16004.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc778389_16004.wav,2
train/Spotted Dove/xc879487_11580.ogg,xc879487_11580.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879487_11580.wav,2
train/Spotted Dove/xc88110_12905.ogg,xc88110_12905.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc88110_12905.wav,2
train/Spotted Dove/xc748185_28237.ogg,xc748185_28237.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc748185_28237.wav,2
train/Spotted Dove/xc723871_19868.ogg,xc723871_19868.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc723871_19868.wav,2
train/Spotted Dove/xc783972_23030.ogg,xc783972_23030.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc783972_23030.wav,2
train/Spotted Dove/xc932207_12836.ogg,xc932207_12836.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc932207_12836.wav,2
train/Spotted Dove/xc723872_0.ogg,xc723872_0.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc723872_0.wav,2
train/Spotted Dove/xc804383_3134.ogg,xc804383_3134.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc804383_3134.wav,2
train/Spotted Dove/xc723482_40109.ogg,xc723482_40109.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc723482_40109.wav,2
train/Spotted Dove/xc773797_5380.ogg,xc773797_5380.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc773797_5380.wav,2
train/Spotted Dove/xc725662_13739.ogg,xc725662_13739.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc725662_13739.wav,2
train/Spotted Dove/xc1019750_48372.ogg,xc1019750_48372.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1019750_48372.wav,2
train/Spotted Dove/xc710631_17852.ogg,xc710631_17852.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710631_17852.wav,2
train/Spotted Dove/xc742601_16786.ogg,xc742601_16786.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc742601_16786.wav,2
train/Spotted Dove/xc723871_15352.ogg,xc723871_15352.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc723871_15352.wav,2
train/Spotted Dove/xc595461_4516.ogg,xc595461_4516.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc595461_4516.wav,2
train/Spotted Dove/xc1030898_3961.ogg,xc1030898_3961.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1030898_3961.wav,2
train/Spotted Dove/xc1019748_46.ogg,xc1019748_46.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1019748_46.wav,2
train/Spotted Dove/xc778389_41693.ogg,xc778389_41693.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc778389_41693.wav,2
train/Spotted Dove/xc88110_9905.ogg,xc88110_9905.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc88110_9905.wav,2
train/Spotted Dove/xc766589_20032.ogg,xc766589_20032.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc766589_20032.wav,2
train/Spotted Dove/xc710634_1094.ogg,xc710634_1094.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710634_1094.wav,2
train/Spotted Dove/xc24608_2069.ogg,xc24608_2069.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc24608_2069.wav,2
train/Spotted Dove/xc725662_31577.ogg,xc725662_31577.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc725662_31577.wav,2
train/Spotted Dove/xc1035372_30931.ogg,xc1035372_30931.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1035372_30931.wav,2
train/Spotted Dove/xc999942_70752.ogg,xc999942_70752.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc999942_70752.wav,2
train/Spotted Dove/xc756569_9553.ogg,xc756569_9553.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc756569_9553.wav,2
train/Spotted Dove/xc839569_23368.ogg,xc839569_23368.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc839569_23368.wav,2
train/Spotted Dove/xc710634_19094.ogg,xc710634_19094.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710634_19094.wav,2
train/Spotted Dove/xc369547_9773.ogg,xc369547_9773.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc369547_9773.wav,2
train/Spotted Dove/xc756569_16239.ogg,xc756569_16239.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc756569_16239.wav,2
train/Spotted Dove/xc190962_29525.ogg,xc190962_29525.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc190962_29525.wav,2
train/Spotted Dove/xc757224_34456.ogg,xc757224_34456.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc757224_34456.wav,2
train/Spotted Dove/xc999942_4727.ogg,xc999942_4727.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc999942_4727.wav,2
train/Spotted Dove/xc1062730_17648.ogg,xc1062730_17648.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1062730_17648.wav,2
train/Spotted Dove/xc804383_6805.ogg,xc804383_6805.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc804383_6805.wav,2
train/Spotted Dove/xc932207_496.ogg,xc932207_496.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc932207_496.wav,2
train/Spotted Dove/xc665481_1012.ogg,xc665481_1012.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc665481_1012.wav,2
train/Spotted Dove/xc742601_11479.ogg,xc742601_11479.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc742601_11479.wav,2
train/Spotted Dove/xc208677_13285.ogg,xc208677_13285.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc208677_13285.wav,2
train/Spotted Dove/xc879489_22627.ogg,xc879489_22627.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879489_22627.wav,2
train/Spotted Dove/xc473062_28169.ogg,xc473062_28169.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc473062_28169.wav,2
train/Spotted Dove/xc474093_9462.ogg,xc474093_9462.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc474093_9462.wav,2
train/Spotted Dove/xc710640_27385.ogg,xc710640_27385.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710640_27385.wav,2
train/Spotted Dove/xc185648_67682.ogg,xc185648_67682.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc185648_67682.wav,2
train/Spotted Dove/xc877987_20131.ogg,xc877987_20131.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc877987_20131.wav,2
train/Spotted Dove/xc766589_8720.ogg,xc766589_8720.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc766589_8720.wav,2
train/Spotted Dove/xc161258_33941.ogg,xc161258_33941.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc161258_33941.wav,2
train/Spotted Dove/xc311498_26739.ogg,xc311498_26739.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc311498_26739.wav,2
train/Spotted Dove/xc311498_4423.ogg,xc311498_4423.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc311498_4423.wav,2
train/Spotted Dove/xc710634_4094.ogg,xc710634_4094.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710634_4094.wav,2
train/Spotted Dove/xc681920_3402.ogg,xc681920_3402.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc681920_3402.wav,2
train/Spotted Dove/xc646768_23175.ogg,xc646768_23175.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc646768_23175.wav,2
train/Spotted Dove/xc1030898_49919.ogg,xc1030898_49919.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1030898_49919.wav,2
train/Spotted Dove/xc311498_17516.ogg,xc311498_17516.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc311498_17516.wav,2
train/Spotted Dove/xc474093_12459.ogg,xc474093_12459.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc474093_12459.wav,2
train/Spotted Dove/xc804383_30354.ogg,xc804383_30354.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc804383_30354.wav,2
train/Spotted Dove/xc879486_37824.ogg,xc879486_37824.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879486_37824.wav,2
train/Spotted Dove/xc473062_4485.ogg,xc473062_4485.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc473062_4485.wav,2
train/Spotted Dove/xc880658_0.ogg,xc880658_0.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc880658_0.wav,2
train/Spotted Dove/xc879487_6369.ogg,xc879487_6369.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879487_6369.wav,2
train/Spotted Dove/xc88110_55164.ogg,xc88110_55164.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc88110_55164.wav,2
train/Spotted Dove/xc1019748_142454.ogg,xc1019748_142454.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1019748_142454.wav,2
train/Spotted Dove/xc710631_11852.ogg,xc710631_11852.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710631_11852.wav,2
train/Spotted Dove/xc877987_28592.ogg,xc877987_28592.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc877987_28592.wav,2
train/Spotted Dove/xc875611_16092.ogg,xc875611_16092.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc875611_16092.wav,2
train/Spotted Dove/xc879491_9384.ogg,xc879491_9384.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc879491_9384.wav,2
train/Spotted Dove/xc877987_8146.ogg,xc877987_8146.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc877987_8146.wav,2
train/Spotted Dove/xc731973_32051.ogg,xc731973_32051.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc731973_32051.wav,2
train/Spotted Dove/xc519900_33690.ogg,xc519900_33690.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc519900_33690.wav,2
train/Spotted Dove/xc474093_3000.ogg,xc474093_3000.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc474093_3000.wav,2
train/Spotted Dove/xc1030894_15824.ogg,xc1030894_15824.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1030894_15824.wav,2
train/Spotted Dove/xc78288_0.ogg,xc78288_0.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc78288_0.wav,2
train/Spotted Dove/xc778389_25190.ogg,xc778389_25190.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc778389_25190.wav,2
train/Spotted Dove/xc843501_41580.ogg,xc843501_41580.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc843501_41580.wav,2
train/Spotted Dove/xc877987_36613.ogg,xc877987_36613.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc877987_36613.wav,2
train/Spotted Dove/xc841872_19128.ogg,xc841872_19128.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc841872_19128.wav,2
train/Spotted Dove/xc710635_12938.ogg,xc710635_12938.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710635_12938.wav,2
train/Spotted Dove/xc369547_19682.ogg,xc369547_19682.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc369547_19682.wav,2
train/Spotted Dove/xc1046270_13852.ogg,xc1046270_13852.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc1046270_13852.wav,2
train/Spotted Dove/xc880658_8211.ogg,xc880658_8211.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc880658_8211.wav,2
train/Spotted Dove/xc710634_25093.ogg,xc710634_25093.ogg,Spotted Dove,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Spotted Dove/xc710634_25093.wav,2
